m_flow_pred,NB2_S_1_NYZ_sys_x_PcwOut_x,NB2_S_1_NYZ_sys_x_PcwIn_x,NB2_S_1_NYZ_cwp_11_HzSPR_x,chiller_pipe_len,chiller_v_nominal
550.306283417689,444733.3333,385157,26.83636667,26.0518579075626,1.67452471221003
586.453033024575,451400,392072.3333,27.95028,26.0518579075626,1.67452471221003
598.754436355773,456000,395978.3333,28.53656333,26.0518579075626,1.67452471221003
601.800954368327,452700,392275.3333,28.68176,26.0518579075626,1.67452471221003
598.369625946328,451966.6667,391840.6667,28.51822333,26.0518579075626,1.67452471221003
587.031085842199,450100,389843.3333,27.97783,26.0518579075626,1.67452471221003
584.18683604249,457366.6667,397455,27.84227333,26.0518579075626,1.67452471221003
590.230983869326,463566.6667,403934.6667,28.13033667,26.0518579075626,1.67452471221003
597.198480818227,458766.6667,399247.6667,28.46240667,26.0518579075626,1.67452471221003
602.637367186506,454100,394561.6667,28.72162333,26.0518579075626,1.67452471221003
602.27612704268,449100,389352,28.70440667,26.0518579075626,1.67452471221003
597.325351930862,446900,386978,28.46845333,26.0518579075626,1.67452471221003
566.625772975216,440000,379514,27.63220667,26.0518579075626,1.67452471221003
555.407764483199,439666.6667,379397.6667,27.08514667,26.0518579075626,1.67452471221003
527.222505810696,438733.3333,377894,26.43029,26.0518579075626,1.67452471221003
518.699799665162,435366.6667,371846,26.00303667,26.0518579075626,1.67452471221003
518.699733039906,441600,379021,26.00303333,26.0518579075626,1.67452471221003
518.744316168814,444066.6667,383013,26.00519,26.0518579075626,1.67452471221003
518.777396066551,441866.6667,380875.6667,26.00692667,26.0518579075626,1.67452471221003
520.042610290103,442966.6667,382724.3333,26.07035333,26.0518579075626,1.67452471221003
519.790139418257,443466.6667,382927,26.05769667,26.0518579075626,1.67452471221003
518.719880181646,439900,377779,26.00404333,26.0518579075626,1.67452471221003
518.735904938444,438733.3333,376131,26.00484667,26.0518579075626,1.67452471221003
518.693881791308,440800,377690.3333,26.00274,26.0518579075626,1.67452471221003
518.726861864276,441366.6667,379572,26.00439333,26.0518579075626,1.67452471221003
519.013842706382,438933.3333,378616,26.01878,26.0518579075626,1.67452471221003
621.251763321021,442366.6667,381971.6667,26.72675333,126.754907400557,0.588240371637086
637.16617617348,444833.3333,385272.3333,26.76871667,126.754907400557,0.588240371637086
639.332613439373,448333.3333,388454.6667,26.85973333,126.754907400557,0.588240371637086
644.772945853657,451366.6667,391493,27.08829333,126.754907400557,0.588240371637086
642.518677137642,449600,389556.3333,26.99358667,126.754907400557,0.588240371637086
638.761825885714,446466.6667,386168.6667,26.83575333,126.754907400557,0.588240371637086
619.106212554066,444400,384547,26.63445,126.754907400557,0.588240371637086
616.277813484828,457266.6667,397453.6667,26.51277,126.754907400557,0.588240371637086
616.434249430563,470466.6667,410678.6667,26.5195,126.754907400557,0.588240371637086
618.379819560794,473133.3333,413107,26.6032,126.754907400557,0.588240371637086
610.13032178177,475300,415075,26.2483,126.754907400557,0.588240371637086
611.453867447282,491633.3333,431800.3333,26.30524,126.754907400557,0.588240371637086
611.360657216103,506266.6667,446499,26.30123,126.754907400557,0.588240371637086
615.271013488213,489166.6667,429137.3333,26.46945667,126.754907400557,0.588240371637086
636.867532401794,449266.6667,389496,26.75617,126.754907400557,0.588240371637086
615.640214692627,430066.6667,369879.3333,26.48534,126.754907400557,0.588240371637086
634.977602109763,430166.6667,370545,26.67677,126.754907400557,0.588240371637086
623.936588729115,435200,374680.6667,26.84225667,126.754907400557,0.588240371637086
611.581712871956,431700,372020,26.31074,126.754907400557,0.588240371637086
619.881650320029,438466.6667,378298.6667,26.66781,126.754907400557,0.588240371637086
615.585512584549,436700,376477.6667,26.48298667,126.754907400557,0.588240371637086
606.117146696269,437200,376216.3333,26.07565,126.754907400557,0.588240371637086
604.485921104788,438833.3333,377545.6667,26.00547333,126.754907400557,0.588240371637086
607.194688248632,441533.3333,381509,26.12200667,126.754907400557,0.588240371637086
638.776425169085,444733.3333,385157,26.83636667,126.754907400557,0.588240371637086
678.886158592889,451400,392072.3333,27.95028,126.754907400557,0.588240371637086
693.126434155106,456000,395978.3333,28.53656333,126.754907400557,0.588240371637086
696.653125897178,452700,392275.3333,28.68176,126.754907400557,0.588240371637086
692.680972683016,451966.6667,391840.6667,28.51822333,126.754907400557,0.588240371637086
679.555322412818,450100,389843.3333,27.97783,126.754907400557,0.588240371637086
676.262777248899,457366.6667,397455,27.84227333,126.754907400557,0.588240371637086
683.25956727163,463566.6667,403934.6667,28.13033667,126.754907400557,0.588240371637086
691.325238039978,458766.6667,399247.6667,28.46240667,126.754907400557,0.588240371637086
697.621369007529,454100,394561.6667,28.72162333,126.754907400557,0.588240371637086
697.203192392629,449100,389352,28.70440667,126.754907400557,0.588240371637086
691.472105775108,446900,386978,28.46845333,126.754907400557,0.588240371637086
671.160453887934,440000,379514,27.63220667,126.754907400557,0.588240371637086
644.698046989583,439666.6667,379397.6667,27.08514667,126.754907400557,0.588240371637086
614.360600510391,438733.3333,377894,26.43029,126.754907400557,0.588240371637086
604.429282227268,435366.6667,371846,26.00303667,126.754907400557,0.588240371637086
604.42920459056,441600,379021,26.00303333,126.754907400557,0.588240371637086
604.481156060133,444066.6667,383013,26.00519,126.754907400557,0.588240371637086
604.519703567787,441866.6667,380875.6667,26.00692667,126.754907400557,0.588240371637086
605.994028946767,442966.6667,382724.3333,26.07035333,126.754907400557,0.588240371637086
605.699830257733,443466.6667,382927,26.05769667,126.754907400557,0.588240371637086
604.452681370506,439900,377779,26.00404333,126.754907400557,0.588240371637086
604.471354733905,438733.3333,376131,26.00484667,126.754907400557,0.588240371637086
604.422386036832,440800,377690.3333,26.00274,126.754907400557,0.588240371637086
604.460817073479,441366.6667,379572,26.00439333,126.754907400557,0.588240371637086
604.795228911845,438933.3333,378616,26.01878,126.754907400557,0.588240371637086
511.109403555985,442366.6667,381971.6667,26.72675333,121.247957491016,1.00724438698921
511.911892171308,444833.3333,385272.3333,26.76871667,121.247957491016,1.00724438698921
513.652447863571,448333.3333,388454.6667,26.85973333,121.247957491016,1.00724438698921
518.023319076752,451366.6667,391493,27.08829333,121.247957491016,1.00724438698921
516.212195466175,449600,389556.3333,26.99358667,121.247957491016,1.00724438698921
513.193867969926,446466.6667,386168.6667,26.83575333,121.247957491016,1.00724438698921
509.344239553226,444400,384547,26.63445,121.247957491016,1.00724438698921
507.017290950387,457266.6667,397453.6667,26.51277,121.247957491016,1.00724438698921
507.145990829439,470466.6667,410678.6667,26.5195,121.247957491016,1.00724438698921
508.746629850918,473133.3333,413107,26.6032,121.247957491016,1.00724438698921
501.95969437665,475300,415075,26.2483,121.247957491016,1.00724438698921
503.048587655303,491633.3333,431800.3333,26.30524,121.247957491016,1.00724438698921
502.971902520437,506266.6667,446499,26.30123,121.247957491016,1.00724438698921
506.188987304616,489166.6667,429137.3333,26.46945667,121.247957491016,1.00724438698921
511.671954509336,449266.6667,389496,26.75617,121.247957491016,1.00724438698921
506.492732210914,430066.6667,369879.3333,26.48534,121.247957491016,1.00724438698921
510.153546695543,430166.6667,370545,26.67677,121.247957491016,1.00724438698921
513.318233855688,435200,374680.6667,26.84225667,121.247957491016,1.00724438698921
503.153766492544,431700,372020,26.31074,121.247957491016,1.00724438698921
509.982200467993,438466.6667,378298.6667,26.66781,121.247957491016,1.00724438698921
506.447728288457,436700,376477.6667,26.48298667,121.247957491016,1.00724438698921
498.658019959754,437200,376216.3333,26.07565,121.247957491016,1.00724438698921
482.187352742138,438833.3333,377545.6667,26.00547333,121.247957491016,1.00724438698921
499.544522125162,441533.3333,381509,26.12200667,121.247957491016,1.00724438698921
513.205597223645,444733.3333,385157,26.83636667,121.247957491016,1.00724438698921
548.210517984299,451400,392072.3333,27.95028,121.247957491016,1.00724438698921
559.709748462021,456000,395978.3333,28.53656333,121.247957491016,1.00724438698921
562.557603437314,452700,392275.3333,28.68176,121.247957491016,1.00724438698921
559.350031813998,451966.6667,391840.6667,28.51822333,121.247957491016,1.00724438698921
548.750877551288,450100,389843.3333,27.97783,121.247957491016,1.00724438698921
546.092099285365,457366.6667,397455,27.84227333,121.247957491016,1.00724438698921
551.742109394819,463566.6667,403934.6667,28.13033667,121.247957491016,1.00724438698921
558.255256356054,458766.6667,399247.6667,28.46240667,121.247957491016,1.00724438698921
575.267756743987,454100,394561.6667,28.72162333,121.247957491016,1.00724438698921
563.001790238864,449100,389352,28.70440667,121.247957491016,1.00724438698921
558.373854190238,446900,386978,28.46845333,121.247957491016,1.00724438698921
528.424854012636,440000,379514,27.63220667,121.247957491016,1.00724438698921
517.963143882843,439666.6667,379397.6667,27.08514667,121.247957491016,1.00724438698921
505.439982949262,438733.3333,377894,26.43029,121.247957491016,1.00724438698921
482.142173977333,435366.6667,371846,26.00303667,121.247957491016,1.00724438698921
482.142112041454,441600,379021,26.00303333,121.247957491016,1.00724438698921
482.183553897564,444066.6667,383013,26.00519,121.247957491016,1.00724438698921
482.214302555531,441866.6667,380875.6667,26.00692667,121.247957491016,1.00724438698921
498.556728393237,442966.6667,382724.3333,26.07035333,121.247957491016,1.00724438698921
498.314688774881,443466.6667,382927,26.05769667,121.247957491016,1.00724438698921
482.160839982542,439900,377779,26.00404333,121.247957491016,1.00724438698921
482.175735394716,438733.3333,376131,26.00484667,121.247957491016,1.00724438698921
482.136674760404,440800,377690.3333,26.00274,121.247957491016,1.00724438698921
482.167329614529,441366.6667,379572,26.00439333,121.247957491016,1.00724438698921
497.570465652904,438933.3333,378616,26.01878,121.247957491016,1.00724438698921
582.161752981856,442366.6667,381971.6667,26.72675333,146.356681396921,0.740645367943119
583.075798014316,444833.3333,385272.3333,26.76871667,146.356681396921,0.740645367943119
585.058321838335,448333.3333,388454.6667,26.85973333,146.356681396921,0.740645367943119
590.036812996406,451366.6667,391493,27.08829333,146.356681396921,0.740645367943119
587.973913723006,449600,389556.3333,26.99358667,146.356681396921,0.740645367943119
584.535989834545,446466.6667,386168.6667,26.83575333,146.356681396921,0.740645367943119
580.15120319934,444400,384547,26.63445,146.356681396921,0.740645367943119
577.500770853104,457266.6667,397453.6667,26.51277,146.356681396921,0.740645367943119
577.647363633904,470466.6667,410678.6667,26.5195,146.356681396921,0.740645367943119
579.470515875528,473133.3333,413107,26.6032,146.356681396921,0.740645367943119
557.797632175796,475300,415075,26.2483,146.356681396921,0.740645367943119
559.007653720698,491633.3333,431800.3333,26.30524,146.356681396921,0.740645367943119
558.922438342395,506266.6667,446499,26.30123,146.356681396921,0.740645367943119
576.557319975432,489166.6667,429137.3333,26.46945667,146.356681396921,0.740645367943119
582.802506800458,449266.6667,389496,26.75617,146.356681396921,0.740645367943119
562.834924852382,430066.6667,369879.3333,26.48534,146.356681396921,0.740645367943119
581.073016815164,430166.6667,370545,26.67677,146.356681396921,0.740645367943119
584.677645506085,435200,374680.6667,26.84225667,146.356681396921,0.740645367943119
559.124533206108,431700,372020,26.31074,146.356681396921,0.740645367943119
580.877849927124,438466.6667,378298.6667,26.66781,146.356681396921,0.740645367943119
562.784915405551,436700,376477.6667,26.48298667,146.356681396921,0.740645367943119
554.128680819492,437200,376216.3333,26.07565,146.356681396921,0.740645367943119
536.525657270952,438833.3333,377545.6667,26.00547333,146.356681396921,0.740645367943119
555.113796933945,441533.3333,381509,26.12200667,146.356681396921,0.740645367943119
584.54934962019,444733.3333,385157,26.83636667,146.356681396921,0.740645367943119
608.812596507563,451400,392072.3333,27.95028,146.356681396921,0.740645367943119
621.583013065659,456000,395978.3333,28.53656333,146.356681396921,0.740645367943119
637.858898926043,452700,392275.3333,28.68176,146.356681396921,0.740645367943119
621.183531402714,451966.6667,391840.6667,28.51822333,146.356681396921,0.740645367943119
609.41269028171,450100,389843.3333,27.97783,146.356681396921,0.740645367943119
606.459996486605,457366.6667,397455,27.84227333,146.356681396921,0.740645367943119
612.73458876375,463566.6667,403934.6667,28.13033667,146.356681396921,0.740645367943119
619.967733575129,458766.6667,399247.6667,28.46240667,146.356681396921,0.740645367943119
638.745426872616,454100,394561.6667,28.72162333,146.356681396921,0.740645367943119
638.362542397774,449100,389352,28.70440667,146.356681396921,0.740645367943119
620.099441851695,446900,386978,28.46845333,146.356681396921,0.740645367943119
601.884326987706,440000,379514,27.63220667,146.356681396921,0.740645367943119
589.968272599213,439666.6667,379397.6667,27.08514667,146.356681396921,0.740645367943119
561.665067356685,438733.3333,377894,26.43029,146.356681396921,0.740645367943119
536.475384419102,435366.6667,371846,26.00303667,146.356681396921,0.740645367943119
536.475315512246,441600,379021,26.00303333,146.356681396921,0.740645367943119
552.633012591834,444066.6667,383013,26.00519,146.356681396921,0.740645367943119
552.66825339502,441866.6667,380875.6667,26.00692667,146.356681396921,0.740645367943119
554.016117109221,442966.6667,382724.3333,26.07035333,146.356681396921,0.740645367943119
553.747157063513,443466.6667,382927,26.05769667,146.356681396921,0.740645367943119
536.496152466847,439900,377779,26.00404333,146.356681396921,0.740645367943119
536.512726485615,438733.3333,376131,26.00484667,146.356681396921,0.740645367943119
536.469262575243,440800,377690.3333,26.00274,146.356681396921,0.740645367943119
536.50337321577,441366.6667,379572,26.00439333,146.356681396921,0.740645367943119
552.920146405446,438933.3333,378616,26.01878,146.356681396921,0.740645367943119
584.267864863665,442366.6667,381971.6667,26.72675333,86.3815833721098,0.907391243183113
585.185216784066,444833.3333,385272.3333,26.76871667,86.3815833721098,0.907391243183113
587.174912195534,448333.3333,388454.6667,26.85973333,86.3815833721098,0.907391243183113
592.171414216872,451366.6667,391493,27.08829333,86.3815833721098,0.907391243183113
590.101052094525,449600,389556.3333,26.99358667,86.3815833721098,0.907391243183113
586.650690455495,446466.6667,386168.6667,26.83575333,86.3815833721098,0.907391243183113
582.250040409879,444400,384547,26.63445,86.3815833721098,0.907391243183113
579.590019776611,457266.6667,397453.6667,26.51277,86.3815833721098,0.907391243183113
579.737142787802,470466.6667,410678.6667,26.5195,86.3815833721098,0.907391243183113
581.566890470658,473133.3333,413107,26.6032,86.3815833721098,0.907391243183113
559.717875285854,475300,415075,26.2483,86.3815833721098,0.907391243183113
575.053249764135,491633.3333,431800.3333,26.30524,86.3815833721098,0.907391243183113
574.965588651229,506266.6667,446499,26.30123,86.3815833721098,0.907391243183113
578.643156078847,489166.6667,429137.3333,26.46945667,86.3815833721098,0.907391243183113
584.910936617026,449266.6667,389496,26.75617,86.3815833721098,0.907391243183113
564.772509772892,430066.6667,369879.3333,26.48534,86.3815833721098,0.907391243183113
583.175189090682,430166.6667,370545,26.67677,86.3815833721098,0.907391243183113
586.792858604217,435200,374680.6667,26.84225667,86.3815833721098,0.907391243183113
561.049343502259,431700,372020,26.31074,86.3815833721098,0.907391243183113
582.979316571316,438466.6667,378298.6667,26.66781,86.3815833721098,0.907391243183113
564.722325612651,436700,376477.6667,26.48298667,86.3815833721098,0.907391243183113
556.036290754504,437200,376216.3333,26.07565,86.3815833721098,0.907391243183113
554.53984555614,438833.3333,377545.6667,26.00547333,86.3815833721098,0.907391243183113
557.024800209539,441533.3333,381509,26.12200667,86.3815833721098,0.907391243183113
586.664098552292,444733.3333,385157,26.83636667,86.3815833721098,0.907391243183113
611.015123736895,451400,392072.3333,27.95028,86.3815833721098,0.907391243183113
637.023718498968,456000,395978.3333,28.53656333,86.3815833721098,0.907391243183113
640.26495501376,452700,392275.3333,28.68176,86.3815833721098,0.907391243183113
636.614312894411,451966.6667,391840.6667,28.51822333,86.3815833721098,0.907391243183113
611.617388496852,450100,389843.3333,27.97783,86.3815833721098,0.907391243183113
608.654012254605,457366.6667,397455,27.84227333,86.3815833721098,0.907391243183113
614.951304586595,463566.6667,403934.6667,28.13033667,86.3815833721098,0.907391243183113
635.368314734192,458766.6667,399247.6667,28.46240667,86.3815833721098,0.907391243183113
641.154826453243,454100,394561.6667,28.72162333,86.3815833721098,0.907391243183113
640.770497688389,449100,389352,28.70440667,86.3815833721098,0.907391243183113
635.50329482682,446900,386978,28.46845333,86.3815833721098,0.907391243183113
604.061789320638,440000,379514,27.63220667,86.3815833721098,0.907391243183113
592.102625744684,439666.6667,379397.6667,27.08514667,86.3815833721098,0.907391243183113
563.598622429067,438733.3333,377894,26.43029,86.3815833721098,0.907391243183113
538.215587136722,435366.6667,371846,26.00303667,86.3815833721098,0.907391243183113
538.215517976235,441600,379021,26.00303333,86.3815833721098,0.907391243183113
554.535474937688,444066.6667,383013,26.00519,86.3815833721098,0.907391243183113
554.570837409824,441866.6667,380875.6667,26.00692667,86.3815833721098,0.907391243183113
555.923345537158,442966.6667,382724.3333,26.07035333,86.3815833721098,0.907391243183113
555.653455266585,443466.6667,382927,26.05769667,86.3815833721098,0.907391243183113
538.236422500376,439900,377779,26.00404333,86.3815833721098,0.907391243183113
538.253049698655,438733.3333,376131,26.00484667,86.3815833721098,0.907391243183113
538.209445047261,440800,377690.3333,26.00274,86.3815833721098,0.907391243183113
538.243666917217,441366.6667,379572,26.00439333,86.3815833721098,0.907391243183113
554.82359709552,438933.3333,378616,26.01878,86.3815833721098,0.907391243183113
521.652101637852,442366.6667,381971.6667,26.72675333,124.484187316077,0.944752358444418
522.471141313745,444833.3333,385272.3333,26.76871667,124.484187316077,0.944752358444418
524.247602426726,448333.3333,388454.6667,26.85973333,124.484187316077,0.944752358444418
528.708631301005,451366.6667,391493,27.08829333,124.484187316077,0.944752358444418
526.860149997486,449600,389556.3333,26.99358667,124.484187316077,0.944752358444418
523.779560816023,446466.6667,386168.6667,26.83575333,124.484187316077,0.944752358444418
519.850527379175,444400,384547,26.63445,124.484187316077,0.944752358444418
517.4755785065,457266.6667,397453.6667,26.51277,124.484187316077,0.944752358444418
517.606934503382,470466.6667,410678.6667,26.5195,124.484187316077,0.944752358444418
519.240590961926,473133.3333,413107,26.6032,124.484187316077,0.944752358444418
512.313659983244,475300,415075,26.2483,124.484187316077,0.944752358444418
513.425012832601,491633.3333,431800.3333,26.30524,124.484187316077,0.944752358444418
513.346747219961,506266.6667,446499,26.30123,124.484187316077,0.944752358444418
516.630191609333,489166.6667,429137.3333,26.46945667,124.484187316077,0.944752358444418
522.226255605344,449266.6667,389496,26.75617,124.484187316077,0.944752358444418
516.940203040243,430066.6667,369879.3333,26.48534,124.484187316077,0.944752358444418
520.676528450399,430166.6667,370545,26.67677,124.484187316077,0.944752358444418
523.906493389612,435200,374680.6667,26.84225667,124.484187316077,0.944752358444418
513.532365309853,431700,372020,26.31074,124.484187316077,0.944752358444418
520.501647068338,438466.6667,378298.6667,26.66781,124.484187316077,0.944752358444418
516.894269562658,436700,376477.6667,26.48298667,124.484187316077,0.944752358444418
508.943882018528,437200,376216.3333,26.07565,124.484187316077,0.944752358444418
507.574174764314,438833.3333,377545.6667,26.00547333,124.484187316077,0.944752358444418
509.848670207654,441533.3333,381509,26.12200667,124.484187316077,0.944752358444418
523.791531990772,444733.3333,385157,26.83636667,124.484187316077,0.944752358444418
560.12503248277,451400,392072.3333,27.95028,124.484187316077,0.944752358444418
584.533052961169,456000,395978.3333,28.53656333,124.484187316077,0.944752358444418
587.507211598861,452700,392275.3333,28.68176,124.484187316077,0.944752358444418
584.157382738709,451966.6667,391840.6667,28.51822333,124.484187316077,0.944752358444418
560.677135904116,450100,389843.3333,27.97783,124.484187316077,0.944752358444418
557.960573231099,457366.6667,397455,27.84227333,124.484187316077,0.944752358444418
576.212046375116,463566.6667,403934.6667,28.13033667,124.484187316077,0.944752358444418
583.014053559852,458766.6667,399247.6667,28.46240667,124.484187316077,0.944752358444418
588.323758291262,454100,394561.6667,28.72162333,124.484187316077,0.944752358444418
587.971098170418,449100,389352,28.70440667,124.484187316077,0.944752358444418
583.137911254427,446900,386978,28.46845333,124.484187316077,0.944752358444418
553.750826187966,440000,379514,27.63220667,124.484187316077,0.944752358444418
528.647214862726,439666.6667,379397.6667,27.08514667,124.484187316077,0.944752358444418
515.865737571524,438733.3333,377894,26.43029,124.484187316077,0.944752358444418
491.474056932778,435366.6667,371846,26.00303667,124.484187316077,0.944752358444418
507.526551032004,441600,379021,26.00303333,124.484187316077,0.944752358444418
507.57017360074,444066.6667,383013,26.00519,124.484187316077,0.944752358444418
507.602541913089,441866.6667,380875.6667,26.00692667,124.484187316077,0.944752358444418
508.840501601483,442966.6667,382724.3333,26.07035333,124.484187316077,0.944752358444418
508.593469014093,443466.6667,382927,26.05769667,124.484187316077,0.944752358444418
507.546264658872,439900,377779,26.00404333,124.484187316077,0.944752358444418
507.561944664294,438733.3333,376131,26.00484667,124.484187316077,0.944752358444418
491.468449325255,440800,377690.3333,26.00274,124.484187316077,0.944752358444418
507.553097848771,441366.6667,379572,26.00439333,124.484187316077,0.944752358444418
507.833895227734,438933.3333,378616,26.01878,124.484187316077,0.944752358444418
616.934097939054,442366.6667,381971.6667,26.72675333,124.436502542919,0.617223023958876
617.902737162699,444833.3333,385272.3333,26.76871667,124.436502542919,0.617223023958876
620.003676839037,448333.3333,388454.6667,26.85973333,124.436502542919,0.617223023958876
640.076416244758,451366.6667,391493,27.08829333,124.436502542919,0.617223023958876
637.838567462155,449600,389556.3333,26.99358667,124.436502542919,0.617223023958876
619.450146191986,446466.6667,386168.6667,26.83575333,124.436502542919,0.617223023958876
614.803456645497,444400,384547,26.63445,124.436502542919,0.617223023958876
611.994715401738,457266.6667,397453.6667,26.51277,124.436502542919,0.617223023958876
612.150064125209,470466.6667,410678.6667,26.5195,124.436502542919,0.617223023958876
614.08211218191,473133.3333,413107,26.6032,124.436502542919,0.617223023958876
605.889948633535,475300,415075,26.2483,124.436502542919,0.617223023958876
607.204296700947,491633.3333,431800.3333,26.30524,124.436502542919,0.617223023958876
607.111733220899,506266.6667,446499,26.30123,124.436502542919,0.617223023958876
610.994913298046,489166.6667,429137.3333,26.46945667,124.436502542919,0.617223023958876
617.613122675491,449266.6667,389496,26.75617,124.436502542919,0.617223023958876
611.36154809829,430066.6667,369879.3333,26.48534,124.436502542919,0.617223023958876
615.780330644823,430166.6667,370545,26.67677,124.436502542919,0.617223023958876
619.600262888737,435200,374680.6667,26.84225667,124.436502542919,0.617223023958876
607.33125299502,431700,372020,26.31074,124.436502542919,0.617223023958876
615.573506682275,438466.6667,378298.6667,26.66781,124.436502542919,0.617223023958876
611.307226735354,436700,376477.6667,26.48298667,124.436502542919,0.617223023958876
601.904665209611,437200,376216.3333,26.07565,124.436502542919,0.617223023958876
600.284775898913,438833.3333,377545.6667,26.00547333,124.436502542919,0.617223023958876
602.974717815358,441533.3333,381509,26.12200667,124.436502542919,0.617223023958876
619.464303547875,444733.3333,385157,26.83636667,124.436502542919,0.617223023958876
673.739282209566,451400,392072.3333,27.95028,124.436502542919,0.617223023958876
687.871596982134,456000,395978.3333,28.53656333,124.436502542919,0.617223023958876
691.371551254338,452700,392275.3333,28.68176,124.436502542919,0.617223023958876
687.429512715742,451966.6667,391840.6667,28.51822333,124.436502542919,0.617223023958876
674.403372860906,450100,389843.3333,27.97783,124.436502542919,0.617223023958876
671.135789656737,457366.6667,397455,27.84227333,124.436502542919,0.617223023958876
678.079534523734,463566.6667,403934.6667,28.13033667,124.436502542919,0.617223023958876
686.084056451611,458766.6667,399247.6667,28.46240667,124.436502542919,0.617223023958876
692.332453795644,454100,394561.6667,28.72162333,124.436502542919,0.617223023958876
691.917447514012,449100,389352,28.70440667,124.436502542919,0.617223023958876
686.229810724374,446900,386978,28.46845333,124.436502542919,0.617223023958876
666.072148819332,440000,379514,27.63220667,124.436502542919,0.617223023958876
640.002063008391,439666.6667,379397.6667,27.08514667,124.436502542919,0.617223023958876
610.090827863511,438733.3333,377894,26.43029,124.436502542919,0.617223023958876
600.228530493355,435366.6667,371846,26.00303667,124.436502542919,0.617223023958876
600.228453394155,441600,379021,26.00303333,124.436502542919,0.617223023958876
600.280044397568,444066.6667,383013,26.00519,124.436502542919,0.617223023958876
600.318323600605,441866.6667,380875.6667,26.00692667,124.436502542919,0.617223023958876
601.782403044901,442966.6667,382724.3333,26.07035333,124.436502542919,0.617223023958876
601.490248750353,443466.6667,382927,26.05769667,124.436502542919,0.617223023958876
600.251767314839,439900,377779,26.00404333,124.436502542919,0.617223023958876
600.270310440207,438733.3333,376131,26.00484667,124.436502542919,0.617223023958876
600.221682373735,440800,377690.3333,26.00274,124.436502542919,0.617223023958876
600.259846764385,441366.6667,379572,26.00439333,124.436502542919,0.617223023958876
600.59193444401,438933.3333,378616,26.01878,124.436502542919,0.617223023958876
518.988357913983,442366.6667,381971.6667,26.72675333,79.0989740366561,1.15215065524525
519.803214349473,444833.3333,385272.3333,26.76871667,79.0989740366561,1.15215065524525
521.570604914532,448333.3333,388454.6667,26.85973333,79.0989740366561,1.15215065524525
526.008853105402,451366.6667,391493,27.08829333,79.0989740366561,1.15215065524525
524.169811242287,449600,389556.3333,26.99358667,79.0989740366561,1.15215065524525
521.104951916176,446466.6667,386168.6667,26.83575333,79.0989740366561,1.15215065524525
517.195982770159,444400,384547,26.63445,79.0989740366561,1.15215065524525
514.833162019746,457266.6667,397453.6667,26.51277,79.0989740366561,1.15215065524525
514.963847249518,470466.6667,410678.6667,26.5195,79.0989740366561,1.15215065524525
516.589160013775,473133.3333,413107,26.6032,79.0989740366561,1.15215065524525
509.697601231219,475300,415075,26.2483,79.0989740366561,1.15215065524525
510.803280068864,491633.3333,431800.3333,26.30524,79.0989740366561,1.15215065524525
510.725410067498,506266.6667,446499,26.30123,79.0989740366561,1.15215065524525
513.992090327914,489166.6667,429137.3333,26.46945667,79.0989740366561,1.15215065524525
519.559579199401,449266.6667,389496,26.75617,79.0989740366561,1.15215065524525
514.300517763701,430066.6667,369879.3333,26.48534,79.0989740366561,1.15215065524525
518.017765345233,430166.6667,370545,26.67677,79.0989740366561,1.15215065524525
521.23123650966,435200,374680.6667,26.84225667,79.0989740366561,1.15215065524525
510.910080859504,431700,372020,26.31074,79.0989740366561,1.15215065524525
517.843777609743,438466.6667,378298.6667,26.66781,79.0989740366561,1.15215065524525
514.254820070885,436700,376477.6667,26.48298667,79.0989740366561,1.15215065524525
506.345029997572,437200,376216.3333,26.07565,79.0989740366561,1.15215065524525
504.982317582155,438833.3333,377545.6667,26.00547333,79.0989740366561,1.15215065524525
507.245198222864,441533.3333,381509,26.12200667,79.0989740366561,1.15215065524525
521.116859909405,444733.3333,385157,26.83636667,79.0989740366561,1.15215065524525
557.11101722237,451400,392072.3333,27.95028,79.0989740366561,1.15215065524525
581.248088227451,456000,395978.3333,28.53656333,79.0989740366561,1.15215065524525
584.205531441106,452700,392275.3333,28.68176,79.0989740366561,1.15215065524525
580.874529013324,451966.6667,391840.6667,28.51822333,79.0989740366561,1.15215065524525
557.660149798614,450100,389843.3333,27.97783,79.0989740366561,1.15215065524525
554.958204870314,457366.6667,397455,27.84227333,79.0989740366561,1.15215065524525
560.69994587611,463566.6667,403934.6667,28.13033667,79.0989740366561,1.15215065524525
579.737625023998,458766.6667,399247.6667,28.46240667,79.0989740366561,1.15215065524525
585.017489730828,454100,394561.6667,28.72162333,79.0989740366561,1.15215065524525
584.666811323625,449100,389352,28.70440667,79.0989740366561,1.15215065524525
579.860786995797,446900,386978,28.46845333,79.0989740366561,1.15215065524525
550.771110481549,440000,379514,27.63220667,79.0989740366561,1.15215065524525
525.94775028314,439666.6667,379397.6667,27.08514667,79.0989740366561,1.15215065524525
513.231539976092,438733.3333,377894,26.43029,79.0989740366561,1.15215065524525
489.11954021297,435366.6667,371846,26.00303667,79.0989740366561,1.15215065524525
489.119477387262,441600,379021,26.00303333,79.0989740366561,1.15215065524525
504.978336923166,444066.6667,383013,26.00519,79.0989740366561,1.15215065524525
505.010538357353,441866.6667,380875.6667,26.00692667,79.0989740366561,1.15215065524525
506.242177749644,442966.6667,382724.3333,26.07035333,79.0989740366561,1.15215065524525
